id,own_race,rating_qualified,rating_trust,rating_appliestome,income,risk_pre,messenger_race,messenger_role,video_length,nma_treat_original,nma_treat
6387,white,5,5,5,8,0,white,doc,short,,0
11551,black,5,6,5,2,4,black,doc,short,0.0,0
19354,white,7,7,5,6,1,black,doc,short,0.0,0
20268,white,5,5,5,4,0,black,doc,short,0.0,0
13187,white,6,6,7,3,1,white,doc,short,0.0,0
13249,black,4,4,4,1,0,black,doc,short,1.0,0
15808,black,5,1,5,1,0,black,doc,short,0.0,0
4046,white,1,1,5,1,2,black,doc,short,,0
11839,black,6,6,6,1,6,white,doc,short,1.0,0
11719,black,6,4,6,5,4,black,doc,short,0.0,0
11157,black,7,6,7,1,0,white,doc,long,1.0,1
19505,black,6,5,6,2,2,black,lay,short,1.0,0
8555,black,6,7,7,11,2,black,lay,short,1.0,0
17627,white,6,6,7,1,5,white,doc,short,0.0,0
20379,white,7,7,7,6,10,white,doc,short,1.0,0
19648,black,4,4,6,3,0,black,doc,short,0.0,0
13809,black,6,6,6,7,0,white,doc,short,0.0,0
9184,black,5,6,6,3,1,black,lay,short,1.0,0
4827,black,7,6,6,1,10,black,lay,short,,0
5308,black,7,7,7,2,0,black,doc,short,,0
16384,white,6,6,5,2,6,white,doc,short,0.0,0
9092,black,1,1,1,11,0,black,lay,short,1.0,0
12650,black,1,4,6,2,0,black,lay,short,0.0,0
8351,white,6,7,7,4,4,black,doc,short,1.0,0
6323,white,5,5,6,5,0,white,doc,short,,0
9445,white,7,7,5,3,0,black,doc,short,1.0,0
13397,white,5,5,5,10,5,white,doc,short,1.0,0
10012,black,5,5,5,3,0,white,doc,short,0.0,0
10991,white,7,6,7,7,6,black,doc,short,1.0,0
6358,white,5,5,5,2,0,black,doc,short,,0
7456,black,7,7,5,1,0,white,doc,long,,1
8592,white,6,6,6,4,1,black,doc,short,1.0,0
15548,black,6,6,6,6,9,black,doc,short,0.0,0
6379,white,4,5,5,8,2,white,doc,short,,0
6887,white,6,4,1,4,0,white,doc,short,,0
20069,black,5,5,5,4,0,white,doc,long,0.0,1
5939,white,4,4,1,1,0,white,doc,short,,0
9350,white,5,4,5,7,0,white,doc,short,0.0,0
9516,white,5,5,5,1,0,black,doc,short,1.0,0
9247,white,1,1,5,4,5,white,doc,short,0.0,0
6165,white,6,6,6,4,8,black,doc,short,,0
4722,black,5,5,7,4,0,white,doc,short,,0
11396,white,7,6,7,3,8,white,doc,short,0.0,0
11746,black,5,6,7,4,4,white,doc,long,1.0,1
18707,black,5,5,6,6,4,black,lay,short,1.0,0
6170,white,6,6,6,4,0,white,doc,short,,0
7019,white,6,6,6,4,6,black,doc,short,,0
4817,black,5,4,4,8,0,white,doc,long,,1
10502,black,7,6,7,8,8,black,doc,short,0.0,0
4372,black,5,5,5,11,0,black,lay,short,,0
11879,black,7,6,6,1,0,white,doc,long,1.0,1
6111,white,5,5,5,3,5,black,doc,short,,0
6150,white,5,6,6,4,1,white,doc,short,,0
13921,black,6,5,6,2,0,white,doc,long,1.0,1
6045,white,5,5,5,3,0,black,doc,short,,0
8644,white,5,5,6,2,1,white,doc,short,0.0,0
6277,white,7,7,7,1,2,black,doc,short,,0
5077,black,5,5,5,5,2,white,doc,short,,0
15749,black,5,5,5,2,3,black,doc,short,0.0,0
7561,black,1,1,7,2,0,white,doc,long,,1
12324,black,5,5,5,3,4,white,doc,short,0.0,0
13704,black,6,6,7,4,4,black,doc,short,0.0,0
9943,white,6,6,5,1,3,white,doc,short,1.0,0
8678,white,6,6,6,4,5,white,doc,short,0.0,0
11343,white,6,6,6,1,6,black,doc,short,1.0,0
4045,white,5,5,6,12,1,black,doc,short,,0
16153,black,5,5,6,3,5,white,doc,short,0.0,0
9682,white,5,4,5,6,5,white,doc,short,0.0,0
5103,white,5,5,5,2,2,white,doc,short,,0
5061,black,7,7,7,6,0,white,doc,long,,1
7499,black,7,6,6,2,0,black,doc,short,,0
20193,black,1,1,1,7,0,white,doc,short,0.0,0
4585,white,5,5,6,5,5,black,doc,short,,0
13796,black,1,1,1,6,0,white,doc,short,1.0,0
7321,black,7,7,7,7,1,white,doc,short,,0
15195,black,4,5,4,11,7,white,doc,long,0.0,1
8831,white,6,6,6,5,4,white,doc,short,0.0,0
4297,white,5,5,6,2,5,black,doc,short,,0
7199,black,7,7,7,1,0,white,doc,long,,1
4337,black,6,6,4,2,2,white,doc,long,,1
15630,black,7,7,6,7,0,black,doc,short,0.0,0
7475,black,5,6,7,3,2,black,doc,short,,0
9979,black,6,6,6,3,3,white,doc,long,1.0,1
13239,black,4,4,4,3,0,white,doc,short,0.0,0
9467,white,7,5,7,6,2,white,doc,short,0.0,0
18737,black,6,7,6,6,0,black,lay,short,1.0,0
8183,white,7,7,7,5,0,white,doc,short,1.0,0
6911,white,5,4,5,9,3,white,doc,short,,0
16014,black,1,1,7,8,3,black,lay,short,0.0,0
14844,black,4,4,5,2,3,white,doc,long,1.0,1
13375,black,5,5,6,6,0,black,lay,short,0.0,0
9589,white,1,6,5,3,10,white,doc,short,1.0,0
13063,black,5,5,5,2,0,white,doc,long,0.0,1
8966,white,5,6,6,2,2,white,doc,short,0.0,0
18192,black,7,6,7,6,2,white,doc,long,0.0,1
18407,white,7,7,7,4,0,black,doc,short,0.0,0
9960,black,1,1,1,3,0,white,doc,long,1.0,1
4305,black,1,1,5,3,5,white,doc,short,,0
5000,black,5,5,5,1,0,white,doc,short,,0
10006,black,5,5,6,4,1,white,doc,long,1.0,1
16252,white,5,1,4,3,1,white,doc,short,0.0,0
4468,black,6,5,4,3,0,white,doc,short,,0
18126,black,5,5,5,4,0,black,lay,short,0.0,0
6081,white,5,5,4,3,2,black,doc,short,,0
6137,white,1,1,1,3,3,black,doc,short,,0
8615,white,5,1,4,11,1,white,doc,short,1.0,0
8530,white,5,5,5,7,0,white,doc,short,1.0,0
13275,black,7,6,7,1,1,black,doc,short,1.0,0
9088,white,5,5,5,3,0,black,doc,short,0.0,0
9425,black,5,5,5,1,0,black,doc,short,0.0,0
12960,black,1,1,5,1,10,white,doc,short,0.0,0
7257,black,5,7,7,1,2,black,lay,short,,0
9561,white,5,5,5,1,2,black,doc,short,1.0,0
4160,black,7,5,7,3,1,black,doc,short,,0
14128,black,5,5,5,4,0,black,doc,short,1.0,0
4941,black,6,6,6,1,10,white,doc,long,,1
4957,black,7,7,7,2,5,white,doc,short,,0
12532,black,7,7,7,1,0,white,doc,short,0.0,0
16734,white,6,6,7,5,2,black,doc,short,1.0,0
8494,white,6,6,6,1,8,black,doc,short,1.0,0
6924,white,4,4,6,5,5,black,doc,short,,0
8222,white,6,6,6,5,5,white,doc,short,0.0,0
8650,black,1,6,1,3,0,white,doc,long,0.0,1
4260,white,5,5,5,1,0,black,doc,short,,0
20525,white,5,5,5,1,0,white,doc,short,0.0,0
17036,white,5,5,5,8,0,white,doc,short,1.0,0
18309,white,6,6,6,1,3,black,doc,short,1.0,0
17625,black,7,7,7,4,5,white,doc,long,1.0,1
4206,white,1,1,1,2,0,white,doc,short,,0
8179,white,4,5,5,1,4,white,doc,short,0.0,0
8257,white,4,1,1,6,0,white,doc,short,0.0,0
5603,black,6,6,6,6,7,white,doc,long,,1
8361,white,7,7,6,3,3,black,doc,short,0.0,0
8003,black,5,5,5,7,0,black,lay,short,,0
7059,black,5,6,6,6,8,black,lay,short,,0
15452,black,6,6,5,4,3,white,doc,short,0.0,0
5500,white,5,4,5,2,2,white,doc,short,,0
16029,black,5,5,6,3,3,black,lay,short,0.0,0
13462,black,6,6,6,3,1,black,doc,short,0.0,0
6960,white,7,6,5,4,0,white,doc,short,,0
7657,black,4,1,1,6,0,white,doc,long,,1
14841,black,6,5,5,2,1,black,doc,short,0.0,0
11146,white,6,4,1,6,3,black,doc,short,0.0,0
5540,white,6,7,6,5,2,white,doc,short,,0
9310,white,5,4,5,1,0,black,doc,short,0.0,0
4759,black,6,7,6,3,4,black,doc,short,,0
5927,white,5,5,5,4,0,white,doc,short,,0
6861,white,5,4,6,5,0,white,doc,short,,0
19913,black,6,5,6,3,7,white,doc,long,1.0,1
9685,white,6,6,6,9,0,black,doc,short,1.0,0
10802,white,5,4,5,1,5,black,doc,short,0.0,0
5520,white,5,6,6,5,5,white,doc,short,,0
8892,white,5,5,5,8,8,white,doc,short,0.0,0
18757,black,5,6,5,4,0,white,doc,short,0.0,0
9992,black,6,6,6,4,0,black,lay,short,1.0,0
10310,white,5,5,7,4,10,white,doc,short,1.0,0
8897,white,5,5,6,11,3,white,doc,short,0.0,0
8459,white,7,7,7,6,3,black,doc,short,1.0,0
8674,white,5,5,6,1,5,black,doc,short,0.0,0
13784,black,7,7,7,2,10,black,lay,short,1.0,0
8792,white,1,1,4,4,3,black,doc,short,0.0,0
7725,black,5,6,6,6,9,white,doc,long,,1
16147,black,7,7,7,6,9,black,lay,short,1.0,0
5493,white,7,7,7,5,8,black,doc,short,,0
10169,white,6,6,6,9,0,white,doc,short,1.0,0
6307,white,5,5,7,4,5,black,doc,short,,0
5633,black,7,7,6,5,0,black,doc,short,,0
17804,black,5,4,5,4,0,black,lay,short,0.0,0
8335,white,1,1,1,5,0,black,doc,short,0.0,0
5102,white,6,6,7,9,5,white,doc,short,,0
4227,white,5,6,6,4,10,black,doc,short,,0
9503,black,5,5,6,2,0,white,doc,long,1.0,1
8793,white,6,6,6,8,2,black,doc,short,1.0,0
9444,white,7,7,7,7,1,white,doc,short,0.0,0
4668,black,7,5,6,9,1,white,doc,long,,1
11735,black,7,7,7,3,10,black,doc,short,1.0,0
19052,black,5,1,5,1,1,black,lay,short,1.0,0
9362,white,7,7,7,1,0,black,doc,short,1.0,0
9653,white,7,6,7,1,5,black,doc,short,0.0,0
7586,black,6,5,6,4,2,white,doc,short,,0
6836,black,6,6,5,11,0,black,lay,short,,0
13280,white,7,7,7,4,10,black,doc,short,1.0,0
8696,white,5,5,5,1,5,white,doc,short,0.0,0
6194,white,5,5,5,1,10,black,doc,short,,0
9028,white,7,7,7,2,5,white,doc,short,0.0,0
17413,black,6,5,6,3,2,white,doc,short,0.0,0
12181,black,6,6,7,2,6,white,doc,long,0.0,1
9576,white,5,5,5,3,5,black,doc,short,1.0,0
14662,black,7,7,7,4,10,black,lay,short,1.0,0
10184,white,5,4,5,6,0,black,doc,short,0.0,0
7538,black,5,5,6,1,0,black,lay,short,,0
6022,white,4,5,5,1,0,white,doc,short,,0
14189,black,5,5,5,1,0,white,doc,short,1.0,0
14256,black,7,6,6,3,9,white,doc,short,0.0,0
4464,black,5,5,5,1,0,black,doc,short,,0
8815,white,5,5,6,4,3,black,doc,short,0.0,0
4430,black,7,7,5,5,1,white,doc,long,,1
18743,black,6,6,7,6,2,white,doc,short,0.0,0
8753,white,7,7,7,4,7,black,doc,short,1.0,0
9221,black,7,6,5,2,3,black,doc,short,0.0,0
20031,black,6,6,5,10,5,white,doc,long,1.0,1
6117,white,5,5,5,5,3,white,doc,short,,0
4724,white,6,5,5,2,3,white,doc,short,,0
16657,white,7,7,7,9,7,black,doc,short,1.0,0
3983,white,7,7,5,2,0,black,doc,short,,0
10391,white,5,4,4,4,3,black,doc,short,1.0,0
8594,black,6,6,6,5,0,white,doc,short,0.0,0
6587,white,6,6,7,4,3,white,doc,short,,0
16214,white,6,6,6,5,3,black,doc,short,0.0,0
8720,white,5,5,5,3,0,white,doc,short,0.0,0
6407,white,6,6,6,3,2,black,doc,short,,0
9634,white,6,6,6,4,5,black,doc,short,1.0,0
12135,black,7,7,7,1,10,black,doc,short,0.0,0
17726,white,7,7,6,1,1,black,doc,short,0.0,0
5104,white,6,6,7,1,0,white,doc,short,,0
9512,white,1,1,5,3,1,black,doc,short,1.0,0
8326,white,5,5,4,2,0,white,doc,short,0.0,0
9093,black,1,1,1,6,0,black,lay,short,0.0,0
5254,black,5,6,5,11,2,black,doc,short,,0
4547,black,7,7,7,5,0,white,doc,long,,1
4944,black,5,6,7,10,8,white,doc,short,,0
4743,black,1,4,4,3,0,white,doc,long,,1
8331,white,6,6,5,1,0,white,doc,short,1.0,0
4499,black,5,5,5,1,2,black,doc,short,,0
12435,black,6,6,6,4,3,white,doc,long,1.0,1
15467,white,7,5,4,1,2,black,doc,short,0.0,0
6065,white,6,5,5,5,6,white,doc,short,,0
8988,white,5,6,6,3,7,black,doc,short,1.0,0
13663,black,6,7,5,2,0,white,doc,short,0.0,0
5936,white,7,6,6,7,2,black,doc,short,,0
7420,black,5,6,6,3,4,white,doc,long,,1
18460,black,6,5,7,1,3,white,doc,long,0.0,1
8502,black,5,5,4,11,0,black,doc,short,1.0,0
7030,white,7,6,6,3,10,white,doc,short,,0
4752,black,5,1,1,5,0,black,lay,short,,0
6544,white,7,7,7,1,10,black,doc,short,,0
9482,black,4,4,5,7,0,white,doc,short,0.0,0
10888,white,5,5,5,6,0,black,doc,short,0.0,0
11419,black,5,5,5,6,5,black,lay,short,1.0,0
7362,black,6,6,6,3,5,white,doc,short,,0
5514,white,5,5,5,10,0,black,doc,short,,0
8782,black,5,5,4,3,0,black,lay,short,1.0,0
9436,white,5,5,5,1,2,black,doc,short,0.0,0
4580,white,5,5,5,8,0,white,doc,short,,0
8677,white,6,5,6,1,0,white,doc,short,1.0,0
11885,white,7,5,7,1,10,white,doc,short,0.0,0
7876,black,5,5,5,2,0,black,doc,short,,0
15964,black,1,6,6,2,0,black,lay,short,1.0,0
19727,black,5,5,5,6,0,black,doc,short,1.0,0
8587,white,5,5,5,7,0,white,doc,short,1.0,0
7479,black,6,5,5,5,2,white,doc,short,,0
5503,white,6,6,6,7,3,white,doc,short,,0
4229,white,7,6,6,8,5,white,doc,short,,0
8368,white,5,5,5,4,3,white,doc,short,1.0,0
5407,black,7,7,7,1,0,white,doc,short,,0
8442,white,5,5,4,5,3,white,doc,short,0.0,0
18275,white,5,5,5,8,3,black,doc,short,0.0,0
11966,black,5,5,1,9,0,black,lay,short,0.0,0
8225,white,5,6,6,5,0,white,doc,short,1.0,0
7305,black,6,6,7,9,5,white,doc,long,,1
8556,white,5,5,5,6,3,white,doc,short,0.0,0
8386,white,4,4,4,6,2,black,doc,short,0.0,0
6319,white,7,6,5,1,0,black,doc,short,,0
8899,white,1,1,5,3,0,black,doc,short,1.0,0
4209,black,5,5,5,5,5,white,doc,short,,0
9508,black,5,5,6,2,3,black,lay,short,0.0,0
9052,black,6,7,7,3,2,white,doc,long,0.0,1
20247,black,5,5,5,3,0,black,lay,short,0.0,0
6880,white,7,4,5,6,0,white,doc,short,,0
9351,white,6,6,6,7,8,black,doc,short,1.0,0
5551,white,4,4,6,6,3,white,doc,short,,0
7821,black,6,6,6,7,8,white,doc,short,,0
10838,white,1,5,1,11,3,white,doc,short,0.0,0
9331,white,5,5,6,6,5,black,doc,short,1.0,0
6250,white,7,7,5,3,1,black,doc,short,,0
6522,white,4,4,4,3,0,black,doc,short,,0
13236,white,7,7,5,1,4,white,doc,short,1.0,0
8951,white,5,5,6,1,0,white,doc,short,1.0,0
19113,black,5,5,6,2,5,black,doc,short,0.0,0
8291,white,6,6,6,4,5,black,doc,short,0.0,0
9003,white,5,6,6,3,0,black,doc,short,1.0,0
9066,white,4,4,5,8,2,white,doc,short,0.0,0
17825,white,5,6,6,4,2,black,doc,short,1.0,0
13195,white,7,7,7,3,6,black,doc,short,0.0,0
5920,white,5,6,7,2,1,white,doc,short,,0
9630,white,4,4,4,3,0,white,doc,short,0.0,0
16688,white,7,7,5,3,0,white,doc,short,0.0,0
13407,white,5,5,5,3,1,white,doc,short,1.0,0
13194,white,7,7,7,5,2,black,doc,short,1.0,0
16321,black,6,6,5,3,0,black,doc,short,1.0,0
7450,black,5,6,6,7,3,black,lay,short,,0
8860,black,5,6,6,5,4,white,doc,short,1.0,0
6779,white,5,5,6,7,3,white,doc,short,,0
6274,white,7,7,7,4,7,white,doc,short,,0
5502,white,5,6,6,4,0,black,doc,short,,0
8946,white,6,6,6,5,6,white,doc,short,1.0,0
4214,white,5,5,5,2,3,black,doc,short,,0
8399,white,7,7,6,6,1,black,doc,short,1.0,0
8576,white,5,5,5,6,10,black,doc,short,0.0,0
5105,white,7,6,6,3,0,black,doc,short,,0
9557,white,4,1,1,6,2,white,doc,short,1.0,0
16868,black,5,5,5,4,0,white,doc,short,0.0,0
6231,white,5,6,7,5,0,white,doc,short,,0
8159,black,1,4,6,1,2,white,doc,long,1.0,1
9118,black,5,5,6,1,3,black,doc,short,0.0,0
6280,white,6,6,6,1,5,black,doc,short,,0
9493,white,6,6,6,5,7,black,doc,short,1.0,0
8474,white,5,6,6,4,5,white,doc,short,1.0,0
8526,white,6,6,6,7,4,black,doc,short,0.0,0
6404,white,6,6,5,7,2,black,doc,short,,0
4283,white,6,6,6,7,5,black,doc,short,,0
10077,black,6,5,6,2,6,black,doc,short,0.0,0
13918,black,7,7,7,3,10,white,doc,short,0.0,0
9001,black,7,6,7,2,10,black,doc,short,0.0,0
9598,white,5,5,5,4,5,black,doc,short,1.0,0
4349,black,6,6,6,3,2,white,doc,long,,1
10429,black,7,7,7,3,8,white,doc,long,1.0,1
14288,black,7,6,6,9,9,white,doc,short,0.0,0
11373,black,6,6,6,1,5,white,doc,short,0.0,0
8239,white,6,6,7,4,5,black,doc,short,0.0,0
8871,white,5,5,7,11,0,white,doc,short,0.0,0
9635,black,4,6,7,5,4,black,lay,short,1.0,0
12969,black,7,6,5,1,5,white,doc,short,1.0,0
14713,black,7,7,6,1,0,black,doc,short,0.0,0
4777,black,5,6,5,4,3,black,lay,short,,0
6300,white,4,4,6,3,7,white,doc,short,,0
8208,white,6,7,7,8,5,white,doc,short,0.0,0
8884,white,4,4,6,3,1,black,doc,short,1.0,0
14933,black,7,6,6,9,10,white,doc,short,1.0,0
9950,black,5,5,5,5,3,white,doc,short,1.0,0
